,Gate fidelity,EPR channel fidelity,Sample index,M_Alice,M_Bob,Fidelity
745,0.2,0.2,45,1,0,0.0
746,0.2,0.2,46,1,0,0.0
747,0.2,0.2,47,1,0,0.0
748,0.2,0.2,48,1,1,0.0
749,0.2,0.2,49,1,1,0.4999999999999999
750,0.2,0.2,50,1,0,0.0
751,0.2,0.2,51,1,1,0.4999999999999999
752,0.2,0.2,52,0,1,0.0
753,0.2,0.2,53,1,0,0.0
754,0.2,0.2,54,0,1,0.0
755,0.2,0.2,55,0,1,0.0
756,0.2,0.2,56,0,1,0.0
757,0.2,0.2,57,0,0,0.0
758,0.2,0.2,58,0,0,0.0
759,0.2,0.2,59,0,0,0.0
760,0.2,0.2,60,0,1,0.0
761,0.2,0.2,61,0,1,0.0
762,0.2,0.2,62,1,1,1.0
763,0.2,0.2,63,0,1,0.0
764,0.2,0.2,64,0,0,0.4999999999999999
765,0.2,0.2,65,1,0,0.0
766,0.2,0.2,66,1,0,0.0
767,0.2,0.2,67,1,1,0.0
768,0.2,0.2,68,0,1,0.0
769,0.2,0.2,69,1,0,0.0
770,0.2,0.2,70,0,0,0.0
771,0.2,0.2,71,1,1,0.0
772,0.2,0.2,72,0,1,0.0
773,0.2,0.2,73,0,1,0.0
774,0.2,0.2,74,0,1,0.0
775,0.2,0.2,75,0,0,1.0
776,0.2,0.2,76,0,0,0.0
777,0.2,0.2,77,1,0,0.0
778,0.2,0.2,78,0,1,0.0
779,0.2,0.2,79,1,0,0.0
780,0.2,0.2,80,0,1,0.0
781,0.2,0.2,81,0,0,0.4999999999999999
782,0.2,0.2,82,1,1,0.0
783,0.2,0.2,83,1,1,0.4999999999999999
784,0.2,0.2,84,0,0,1.0
785,0.2,0.2,85,0,0,0.4999999999999999
786,0.2,0.2,86,1,0,0.0
787,0.2,0.2,87,1,0,0.0
788,0.2,0.2,88,0,1,0.0
789,0.2,0.2,89,1,0,0.0
790,0.2,0.2,90,1,0,0.0
791,0.2,0.2,91,0,1,0.0
792,0.2,0.2,92,0,0,0.4999999999999999
793,0.2,0.2,93,1,0,0.0
794,0.2,0.2,94,0,1,0.0
795,0.2,0.2,95,1,1,0.0
796,0.2,0.2,96,1,0,0.0
797,0.2,0.2,97,0,1,0.0
798,0.2,0.2,98,1,1,0.0
799,0.2,0.2,99,0,1,0.0
800,0.2,0.4,0,1,1,0.000754241672337052
801,0.2,0.4,1,1,1,0.0
802,0.2,0.4,2,1,0,0.0
803,0.2,0.4,3,0,0,0.0
804,0.2,0.4,4,0,0,0.0
805,0.2,0.4,5,1,1,0.0
806,0.2,0.4,6,0,0,1.9364644422874207e-05
807,0.2,0.4,7,1,0,0.0
808,0.2,0.4,8,1,1,0.15517241379310337
809,0.2,0.4,9,0,1,0.0
810,0.2,0.4,10,0,1,0.0
811,0.2,0.4,11,0,0,0.6667512043762996
812,0.2,0.4,12,0,1,0.0
813,0.2,0.4,13,0,0,0.0
814,0.2,0.4,14,0,0,1.0
815,0.2,0.4,15,1,0,0.0
816,0.2,0.4,16,0,0,0.0
817,0.2,0.4,17,0,1,0.0
818,0.2,0.4,18,1,0,0.0
819,0.2,0.4,19,1,0,0.0
820,0.2,0.4,20,1,0,0.0
821,0.2,0.4,21,0,0,0.0
822,0.2,0.4,22,1,1,0.1371255264632696
823,0.2,0.4,23,1,0,0.0
824,0.2,0.4,24,1,1,1.6258839764163442e-17
825,0.2,0.4,25,0,0,0.0
826,0.2,0.4,26,1,0,0.0
827,0.2,0.4,27,1,1,5.780785192168651e-07
828,0.2,0.4,28,0,0,1.0
829,0.2,0.4,29,0,1,0.0
830,0.2,0.4,30,1,1,-1.6258839764163442e-17
831,0.2,0.4,31,0,1,0.0
832,0.2,0.4,32,1,1,0.0
833,0.2,0.4,33,1,1,0.86287447353673
834,0.2,0.4,34,0,0,1.0
835,0.2,0.4,35,0,0,1.0
836,0.2,0.4,36,0,1,0.0
837,0.2,0.4,37,0,0,0.0
838,0.2,0.4,38,0,1,0.0
839,0.2,0.4,39,1,0,0.0
840,0.2,0.4,40,1,0,0.0
841,0.2,0.4,41,0,0,0.9999999999999998
842,0.2,0.4,42,1,1,0.0
843,0.2,0.4,43,1,1,0.0
844,0.2,0.4,44,1,1,1.0
845,0.2,0.4,45,1,0,0.0
846,0.2,0.4,46,1,1,0.13712552646326964
847,0.2,0.4,47,0,0,-6.73463193876749e-18
848,0.2,0.4,48,0,0,0.13712552646326973
849,0.2,0.4,49,1,0,0.0
850,0.2,0.4,50,1,1,0.0
851,0.2,0.4,51,1,0,0.0
852,0.2,0.4,52,1,1,0.3328131844588734
853,0.2,0.4,53,0,0,1.0
854,0.2,0.4,54,1,0,0.0
855,0.2,0.4,55,0,1,0.0
856,0.2,0.4,56,0,0,0.13712552646326973
857,0.2,0.4,57,1,1,5.780785192168651e-07
858,0.2,0.4,58,0,0,0.15432320423401186
859,0.2,0.4,59,1,1,0.0
860,0.2,0.4,60,0,1,0.0
861,0.2,0.4,61,1,0,0.0
862,0.2,0.4,62,1,0,0.0
863,0.2,0.4,63,0,0,-2.299347170293093e-17
864,0.2,0.4,64,1,0,0.0
865,0.2,0.4,65,1,0,0.0
866,0.2,0.4,66,0,1,0.0
867,0.2,0.4,67,0,1,0.0
868,0.2,0.4,68,0,0,4.1912535519338985e-06
869,0.2,0.4,69,1,0,0.0
870,0.2,0.4,70,0,0,1.0
871,0.2,0.4,71,1,1,0.0
872,0.2,0.4,72,0,1,0.0
873,0.2,0.4,73,0,0,0.0
874,0.2,0.4,74,1,1,0.0
875,0.2,0.4,75,1,0,0.0
876,0.2,0.4,76,0,1,0.0
877,0.2,0.4,77,1,0,0.0
878,0.2,0.4,78,1,1,0.6667512043762996
879,0.2,0.4,79,0,1,0.0
880,0.2,0.4,80,1,0,0.0
881,0.2,0.4,81,0,1,0.0
882,0.2,0.4,82,1,1,0.0
883,0.2,0.4,83,1,0,0.0
884,0.2,0.4,84,0,1,0.0
885,0.2,0.4,85,0,1,0.0
886,0.2,0.4,86,0,0,1.0
887,0.2,0.4,87,1,0,0.0
888,0.2,0.4,88,0,1,0.0
889,0.2,0.4,89,1,0,0.0
890,0.2,0.4,90,0,0,0.0
891,0.2,0.4,91,1,0,0.0
892,0.2,0.4,92,0,1,0.0
893,0.2,0.4,93,1,0,0.0
894,0.2,0.4,94,1,0,0.0
895,0.2,0.4,95,0,1,0.0
896,0.2,0.4,96,0,0,0.0
897,0.2,0.4,97,1,1,0.0
898,0.2,0.4,98,1,1,0.9999999999999998
899,0.2,0.4,99,0,1,0.0
900,0.2,0.6,0,1,1,0.49999999999999983
901,0.2,0.6,1,1,1,0.0
902,0.2,0.6,2,1,0,0.0
903,0.2,0.6,3,0,1,0.0
904,0.2,0.6,4,0,0,0.4999999999999999
905,0.2,0.6,5,0,1,0.0
906,0.2,0.6,6,0,0,0.007692307692307689
907,0.2,0.6,7,0,1,0.0
908,0.2,0.6,8,0,0,0.0
909,0.2,0.6,9,1,1,0.0
910,0.2,0.6,10,1,1,0.0
911,0.2,0.6,11,1,1,0.4999999999999999
912,0.2,0.6,12,0,1,0.0
913,0.2,0.6,13,0,0,0.0
914,0.2,0.6,14,1,0,0.0
915,0.2,0.6,15,0,0,0.49999999999999983
916,0.2,0.6,16,0,1,0.0
917,0.2,0.6,17,0,1,0.0
918,0.2,0.6,18,1,0,0.0
919,0.2,0.6,19,1,0,0.0
920,0.2,0.6,20,1,1,0.0
921,0.2,0.6,21,1,0,0.0
922,0.2,0.6,22,0,0,0.0
923,0.2,0.6,23,0,1,0.0
924,0.2,0.6,24,1,1,0.0
925,0.2,0.6,25,1,1,0.0
926,0.2,0.6,26,0,0,0.0
927,0.2,0.6,27,0,1,0.0
928,0.2,0.6,28,1,1,0.0
929,0.2,0.6,29,1,1,0.0
930,0.2,0.6,30,1,1,0.0
931,0.2,0.6,31,0,1,0.0
932,0.2,0.6,32,0,0,0.0
933,0.2,0.6,33,0,1,0.0
934,0.2,0.6,34,1,0,0.0
935,0.2,0.6,35,1,1,0.0
936,0.2,0.6,36,0,1,0.0
937,0.2,0.6,37,1,1,0.0
938,0.2,0.6,38,0,1,0.0
939,0.2,0.6,39,0,1,0.0
940,0.2,0.6,40,1,0,0.0
941,0.2,0.6,41,0,1,0.0
942,0.2,0.6,42,0,0,0.49999999999999983
943,0.2,0.6,43,0,1,0.0
944,0.2,0.6,44,1,1,0.0
945,0.2,0.6,45,0,0,-2.299347170293093e-17
946,0.2,0.6,46,1,0,0.0
947,0.2,0.6,47,0,0,-2.299347170293093e-17
948,0.2,0.6,48,0,0,0.49999999999999983
949,0.2,0.6,49,0,0,0.4999999999999999
950,0.2,0.6,50,1,1,0.4999999999999999
951,0.2,0.6,51,0,0,0.0
952,0.2,0.6,52,0,0,0.49999999999999983
953,0.2,0.6,53,1,0,0.0
954,0.2,0.6,54,1,0,0.0
955,0.2,0.6,55,0,1,0.0
956,0.2,0.6,56,0,0,0.0
957,0.2,0.6,57,0,0,1.0
958,0.2,0.6,58,1,1,1.0
959,0.2,0.6,59,0,0,0.0
960,0.2,0.6,60,1,1,0.49999999999999983
961,0.2,0.6,61,0,1,0.0
962,0.2,0.6,62,0,1,0.0
963,0.2,0.6,63,1,0,0.0
964,0.2,0.6,64,1,1,0.0
965,0.2,0.6,65,0,1,0.0
966,0.2,0.6,66,1,0,0.0
967,0.2,0.6,67,0,1,0.0
968,0.2,0.6,68,0,0,-2.299347170293093e-17
969,0.2,0.6,69,0,1,0.0
970,0.2,0.6,70,1,0,0.0
971,0.2,0.6,71,0,1,0.0
972,0.2,0.6,72,0,1,0.0
973,0.2,0.6,73,0,1,0.0
974,0.2,0.6,74,0,1,0.0
975,0.2,0.6,75,0,0,0.9999999999999997
976,0.2,0.6,76,0,0,0.0
977,0.2,0.6,77,1,1,0.0
978,0.2,0.6,78,0,0,0.49612403100775204
979,0.2,0.6,79,0,1,0.0
980,0.2,0.6,80,1,0,0.0
981,0.2,0.6,81,0,0,0.0
982,0.2,0.6,82,0,1,0.0
983,0.2,0.6,83,1,0,0.0
984,0.2,0.6,84,0,0,1.0
985,0.2,0.6,85,1,1,1.0
986,0.2,0.6,86,1,0,0.0
987,0.2,0.6,87,0,0,-2.299347170293093e-17
988,0.2,0.6,88,1,1,3.2517679528326883e-17
989,0.2,0.6,89,0,0,0.4999999999999999
990,0.2,0.6,90,1,1,0.4999999999999999
991,0.2,0.6,91,0,0,0.0
992,0.2,0.6,92,1,0,0.0
993,0.2,0.6,93,0,0,0.0
994,0.2,0.6,94,1,0,0.0
995,0.2,0.6,95,1,1,3.2517679528326883e-17
996,0.2,0.6,96,1,1,0.4999999999999999
997,0.2,0.6,97,0,1,0.0
998,0.2,0.6,98,1,0,0.0
999,0.2,0.6,99,0,1,0.0
1000,0.2,0.8,0,1,1,0.0
1001,0.2,0.8,1,0,0,1.0
1002,0.2,0.8,2,0,0,0.0
1003,0.2,0.8,3,0,0,0.0
1004,0.2,0.8,4,1,0,0.0
1005,0.2,0.8,5,0,0,1.0
1006,0.2,0.8,6,0,0,0.0
1007,0.2,0.8,7,1,0,0.0
1008,0.2,0.8,8,0,1,0.0
1009,0.2,0.8,9,0,0,0.0
1010,0.2,0.8,10,1,1,0.0
1011,0.2,0.8,11,1,0,0.0
1012,0.2,0.8,12,1,1,0.0
1013,0.2,0.8,13,0,0,1.0
1014,0.2,0.8,14,1,1,0.0
1015,0.2,0.8,15,0,1,0.0
1016,0.2,0.8,16,1,1,1.0
1017,0.2,0.8,17,1,1,0.0
1018,0.2,0.8,18,0,0,0.4999999999999999
1019,0.2,0.8,19,1,0,0.0
1020,0.2,0.8,20,0,0,0.0
1021,0.2,0.8,21,1,0,0.0
1022,0.2,0.8,22,1,0,0.0
1023,0.2,0.8,23,1,1,1.0
1024,0.2,0.8,24,0,1,0.0
1025,0.2,0.8,25,1,0,0.0
1026,0.2,0.8,26,1,1,1.0
1027,0.2,0.8,27,1,1,1.0
1028,0.2,0.8,28,1,1,0.0
1029,0.2,0.8,29,1,0,0.0
1030,0.2,0.8,30,0,1,0.0
1031,0.2,0.8,31,0,0,0.0
1032,0.2,0.8,32,1,1,0.0
1033,0.2,0.8,33,1,0,0.0
1034,0.2,0.8,34,1,0,0.0
1035,0.2,0.8,35,0,1,0.0
1036,0.2,0.8,36,0,1,0.0
1037,0.2,0.8,37,0,1,0.0
1038,0.2,0.8,38,0,0,0.0
1039,0.2,0.8,39,0,0,0.0
1040,0.2,0.8,40,1,0,0.0
1041,0.2,0.8,41,1,0,0.0
1042,0.2,0.8,42,0,0,1.0
1043,0.2,0.8,43,0,1,0.0
1044,0.2,0.8,44,0,1,0.0
1045,0.2,0.8,45,1,1,0.0
1046,0.2,0.8,46,1,0,0.0
1047,0.2,0.8,47,1,1,0.0
1048,0.2,0.8,48,0,1,0.0
1049,0.2,0.8,49,0,1,0.0
1050,0.2,0.8,50,1,1,0.0
1051,0.2,0.8,51,1,0,0.0
1052,0.2,0.8,52,1,0,0.0
1053,0.2,0.8,53,1,0,0.0
1054,0.2,0.8,54,0,1,0.0
1055,0.2,0.8,55,1,0,0.0
1056,0.2,0.8,56,1,1,0.0
1057,0.2,0.8,57,1,1,0.0
1058,0.2,0.8,58,0,0,0.0
1059,0.2,0.8,59,0,0,0.4999999999999999
1060,0.2,0.8,60,1,0,0.0
1061,0.2,0.8,61,1,0,0.0
1062,0.2,0.8,62,0,1,0.0
1063,0.2,0.8,63,1,0,0.0
1064,0.2,0.8,64,1,1,0.0
1065,0.2,0.8,65,0,0,0.0
1066,0.2,0.8,66,0,1,0.0
1067,0.2,0.8,67,0,1,0.0
1068,0.2,0.8,68,0,1,0.0
1069,0.2,0.8,69,1,1,1.0
1070,0.2,0.8,70,1,0,0.0
1071,0.2,0.8,71,0,0,0.0
1072,0.2,0.8,72,1,0,0.0
1073,0.2,0.8,73,0,0,0.0
1074,0.2,0.8,74,0,0,0.0
1075,0.2,0.8,75,0,1,0.0
1076,0.2,0.8,76,1,1,0.0
1077,0.2,0.8,77,1,0,0.0
1078,0.2,0.8,78,1,0,0.0
1079,0.2,0.8,79,0,1,0.0
1080,0.2,0.8,80,0,0,0.0
1081,0.2,0.8,81,1,0,0.0
1082,0.2,0.8,82,1,0,0.0
1083,0.2,0.8,83,0,1,0.0
1084,0.2,0.8,84,1,0,0.0
1085,0.2,0.8,85,1,0,0.0
1086,0.2,0.8,86,1,0,0.0
1087,0.2,0.8,87,1,0,0.0
1088,0.2,0.8,88,0,1,0.0
1089,0.2,0.8,89,1,1,0.0
1090,0.2,0.8,90,1,0,0.0
1091,0.2,0.8,91,0,0,1.0
1092,0.2,0.8,92,0,1,0.0
1093,0.2,0.8,93,1,0,0.0
1094,0.2,0.8,94,1,1,0.0
1095,0.2,0.8,95,1,1,1.0
1096,0.2,0.8,96,0,0,1.0
1097,0.2,0.8,97,1,1,1.0
1098,0.2,0.8,98,1,0,0.0
1099,0.2,0.8,99,1,0,0.0
1100,0.2,1.0,0,0,1,0.0
1101,0.2,1.0,1,0,0,0.0
1102,0.2,1.0,2,0,0,0.0
1103,0.2,1.0,3,1,1,0.0
1104,0.2,1.0,4,0,0,1.0
1105,0.2,1.0,5,1,1,0.0
1106,0.2,1.0,6,0,0,0.0
1107,0.2,1.0,7,0,0,0.0
1108,0.2,1.0,8,0,1,0.0
1109,0.2,1.0,9,1,1,0.0
1110,0.2,1.0,10,0,1,0.0
1111,0.2,1.0,11,0,0,0.0
1112,0.2,1.0,12,0,0,0.0
1113,0.2,1.0,13,0,0,1.0
1114,0.2,1.0,14,0,1,0.0
1115,0.2,1.0,15,0,1,0.0
1116,0.2,1.0,16,0,0,1.0
1117,0.2,1.0,17,0,0,0.0
1118,0.2,1.0,18,1,1,0.0
1119,0.2,1.0,19,0,1,0.0
1120,0.2,1.0,20,1,1,0.0
1121,0.2,1.0,21,0,0,0.0
1122,0.2,1.0,22,0,0,0.0
1123,0.2,1.0,23,1,1,0.0
1124,0.2,1.0,24,0,0,1.0
1125,0.2,1.0,25,1,0,0.0
1126,0.2,1.0,26,0,1,0.0
1127,0.2,1.0,27,1,1,0.0
1128,0.2,1.0,28,0,0,0.0
1129,0.2,1.0,29,1,1,1.0
1130,0.2,1.0,30,0,1,0.0
1131,0.2,1.0,31,1,0,0.0
1132,0.2,1.0,32,1,0,0.0
1133,0.2,1.0,33,0,0,0.0
1134,0.2,1.0,34,0,0,1.0
1135,0.2,1.0,35,1,1,1.0
1136,0.2,1.0,36,1,0,0.0
1137,0.2,1.0,37,1,1,0.0
1138,0.2,1.0,38,1,1,0.0
1139,0.2,1.0,39,1,1,1.0
1140,0.2,1.0,40,1,0,0.0
1141,0.2,1.0,41,0,1,0.0
1142,0.2,1.0,42,1,1,0.0
1143,0.2,1.0,43,0,0,0.0
1144,0.2,1.0,44,0,1,0.0
1145,0.2,1.0,45,0,1,0.0
1146,0.2,1.0,46,1,0,0.0
1147,0.2,1.0,47,1,1,0.0
1148,0.2,1.0,48,1,1,0.0
1149,0.2,1.0,49,1,0,0.0
1150,0.2,1.0,50,0,1,0.0
1151,0.2,1.0,51,0,0,0.0
1152,0.2,1.0,52,0,0,0.0
1153,0.2,1.0,53,1,0,0.0
1154,0.2,1.0,54,1,0,0.0
1155,0.2,1.0,55,0,1,0.0
1156,0.2,1.0,56,1,1,0.0
1157,0.2,1.0,57,1,1,1.0
1158,0.2,1.0,58,0,0,0.0
1159,0.2,1.0,59,0,1,0.0
1160,0.2,1.0,60,0,0,0.0
1161,0.2,1.0,61,1,1,0.0
1162,0.2,1.0,62,0,1,0.0
1163,0.2,1.0,63,1,1,0.0
1164,0.2,1.0,64,0,1,0.0
1165,0.2,1.0,65,1,1,0.0
1166,0.2,1.0,66,1,0,0.0
1167,0.2,1.0,67,0,1,0.0
1168,0.2,1.0,68,0,0,0.0
1169,0.2,1.0,69,0,1,0.0
1170,0.2,1.0,70,1,1,0.0
1171,0.2,1.0,71,0,1,0.0
1172,0.2,1.0,72,1,0,0.0
1173,0.2,1.0,73,0,0,1.0
1174,0.2,1.0,74,1,0,0.0
1175,0.2,1.0,75,0,0,1.0
1176,0.2,1.0,76,0,0,0.0
1177,0.2,1.0,77,0,1,0.0
1178,0.2,1.0,78,0,1,0.0
1179,0.2,1.0,79,1,0,0.0
1180,0.2,1.0,80,1,0,0.0
1181,0.2,1.0,81,0,0,1.0
1182,0.2,1.0,82,0,0,1.0
1183,0.2,1.0,83,0,0,0.0
1184,0.2,1.0,84,0,0,0.0
1185,0.2,1.0,85,0,1,0.0
1186,0.2,1.0,86,0,0,0.0
1187,0.2,1.0,87,1,1,0.0
1188,0.2,1.0,88,0,0,0.0
1189,0.2,1.0,89,1,1,1.0
1190,0.2,1.0,90,0,1,0.0
1191,0.2,1.0,91,0,1,0.0
1192,0.2,1.0,92,1,1,0.0
1193,0.2,1.0,93,0,1,0.0
1194,0.2,1.0,94,1,1,0.0
1195,0.2,1.0,95,0,1,0.0
1196,0.2,1.0,96,0,0,0.0
1197,0.2,1.0,97,1,0,0.0
1198,0.2,1.0,98,1,0,0.0
1199,0.2,1.0,99,0,1,0.0
1200,0.4,0.0,0,0,0,0.4999999999999999
1201,0.4,0.0,1,1,1,0.0
1202,0.4,0.0,2,1,1,0.0
1203,0.4,0.0,3,0,0,0.0
1204,0.4,0.0,4,0,0,0.4999999999999999
1205,0.4,0.0,5,0,0,0.4999999999999999
1206,0.4,0.0,6,1,1,0.0
1207,0.4,0.0,7,0,1,0.0
1208,0.4,0.0,8,0,0,0.0
1209,0.4,0.0,9,0,1,0.0
1210,0.4,0.0,10,0,0,0.0
1211,0.4,0.0,11,0,0,0.4999999999999999
1212,0.4,0.0,12,1,1,0.0
1213,0.4,0.0,13,0,0,0.0
1214,0.4,0.0,14,0,0,0.0
1215,0.4,0.0,15,0,0,0.0
1216,0.4,0.0,16,1,0,0.0
1217,0.4,0.0,17,0,0,0.0
1218,0.4,0.0,18,1,0,0.0
1219,0.4,0.0,19,1,1,0.4999999999999999
1220,0.4,0.0,20,1,1,0.4999999999999999
1221,0.4,0.0,21,0,1,0.0
1222,0.4,0.0,22,1,0,0.0
1223,0.4,0.0,23,0,1,0.0
1224,0.4,0.0,24,0,1,0.0
1225,0.4,0.0,25,0,1,0.0
1226,0.4,0.0,26,1,1,0.4999999999999999
1227,0.4,0.0,27,1,0,0.0
1228,0.4,0.0,28,0,0,0.0
1229,0.4,0.0,29,1,0,0.0
1230,0.4,0.0,30,1,1,0.0
1231,0.4,0.0,31,0,1,0.0
1232,0.4,0.0,32,1,0,0.0
1233,0.4,0.0,33,0,1,0.0
1234,0.4,0.0,34,0,0,0.4999999999999999
1235,0.4,0.0,35,1,1,0.4999999999999999
1236,0.4,0.0,36,0,0,0.0
1237,0.4,0.0,37,0,1,0.0
1238,0.4,0.0,38,0,1,0.0
1239,0.4,0.0,39,1,0,0.0
1240,0.4,0.0,40,1,1,0.4999999999999999
1241,0.4,0.0,41,1,0,0.0
1242,0.4,0.0,42,1,1,0.4999999999999999
1243,0.4,0.0,43,0,0,0.0
1244,0.4,0.0,44,1,1,0.0
1245,0.4,0.0,45,1,0,0.0
1246,0.4,0.0,46,1,0,0.0
1247,0.4,0.0,47,1,1,0.0
1248,0.4,0.0,48,1,1,0.4999999999999999
1249,0.4,0.0,49,0,0,0.0
1250,0.4,0.0,50,0,1,0.0
1251,0.4,0.0,51,1,1,0.0
1252,0.4,0.0,52,1,1,0.0
1253,0.4,0.0,53,0,1,0.0
1254,0.4,0.0,54,1,1,0.0
1255,0.4,0.0,55,0,1,0.0
1256,0.4,0.0,56,1,1,0.0
1257,0.4,0.0,57,1,0,0.0
1258,0.4,0.0,58,1,0,0.0
1259,0.4,0.0,59,1,1,0.0
1260,0.4,0.0,60,0,1,0.0
1261,0.4,0.0,61,0,0,0.0
1262,0.4,0.0,62,1,0,0.0
1263,0.4,0.0,63,1,0,0.0
1264,0.4,0.0,64,1,0,0.0
1265,0.4,0.0,65,1,1,0.0
1266,0.4,0.0,66,1,1,0.4999999999999999
1267,0.4,0.0,67,0,0,0.0
1268,0.4,0.0,68,1,0,0.0
1269,0.4,0.0,69,1,0,0.0
1270,0.4,0.0,70,1,0,0.0
1271,0.4,0.0,71,0,1,0.0
1272,0.4,0.0,72,0,1,0.0
1273,0.4,0.0,73,0,0,0.4999999999999999
1274,0.4,0.0,74,1,0,0.0
1275,0.4,0.0,75,1,1,0.0
1276,0.4,0.0,76,0,0,0.4999999999999999
1277,0.4,0.0,77,1,0,0.0
1278,0.4,0.0,78,1,0,0.0
1279,0.4,0.0,79,1,1,0.4999999999999999
1280,0.4,0.0,80,0,1,0.0
1281,0.4,0.0,81,1,1,0.0
1282,0.4,0.0,82,1,1,0.4999999999999999
1283,0.4,0.0,83,1,1,0.4999999999999999
1284,0.4,0.0,84,1,1,0.4999999999999999
1285,0.4,0.0,85,0,1,0.0
1286,0.4,0.0,86,1,1,0.0
1287,0.4,0.0,87,1,0,0.0
1288,0.4,0.0,88,0,1,0.0
1289,0.4,0.0,89,0,0,0.0
1290,0.4,0.0,90,1,1,0.0
1291,0.4,0.0,91,1,0,0.0
1292,0.4,0.0,92,1,1,0.4999999999999999
1293,0.4,0.0,93,1,0,0.0
1294,0.4,0.0,94,0,0,0.0
1295,0.4,0.0,95,1,1,0.4999999999999999
1296,0.4,0.0,96,1,1,0.0
1297,0.4,0.0,97,1,1,0.0
1298,0.4,0.0,98,0,1,0.0
1299,0.4,0.0,99,1,1,0.0
1300,0.4,0.2,0,0,1,0.0
1301,0.4,0.2,1,1,0,0.0
1302,0.4,0.2,2,1,0,0.0
1303,0.4,0.2,3,1,0,0.0
1304,0.4,0.2,4,1,0,0.0
1305,0.4,0.2,5,0,0,0.0
1306,0.4,0.2,6,1,1,0.0
1307,0.4,0.2,7,0,0,0.4999999999999999
1308,0.4,0.2,8,0,0,0.4999999999999999
1309,0.4,0.2,9,0,0,0.0
1310,0.4,0.2,10,0,0,0.0
1311,0.4,0.2,11,1,1,1.0
1312,0.4,0.2,12,1,1,0.4999999999999999
1313,0.4,0.2,13,0,0,0.4999999999999999
1314,0.4,0.2,14,1,1,0.0
1315,0.4,0.2,15,1,0,0.0
1316,0.4,0.2,16,1,1,0.4999999999999999
1317,0.4,0.2,17,0,0,0.4999999999999999
1318,0.4,0.2,18,0,1,0.0
1319,0.4,0.2,19,0,0,0.0
1320,0.4,0.2,20,1,0,0.0
1321,0.4,0.2,21,1,1,1.0
1322,0.4,0.2,22,1,0,0.0
1323,0.4,0.2,23,0,1,0.0
1324,0.4,0.2,24,0,0,0.4999999999999999
1325,0.4,0.2,25,1,1,0.0
1326,0.4,0.2,26,1,0,0.0
1327,0.4,0.2,27,0,1,0.0
1328,0.4,0.2,28,0,0,0.4999999999999999
1329,0.4,0.2,29,0,1,0.0
1330,0.4,0.2,30,0,0,1.0
1331,0.4,0.2,31,1,0,0.0
1332,0.4,0.2,32,1,1,0.0
1333,0.4,0.2,33,1,1,0.4999999999999999
1334,0.4,0.2,34,1,1,0.0
1335,0.4,0.2,35,1,1,0.0
1336,0.4,0.2,36,1,0,0.0
1337,0.4,0.2,37,1,0,0.0
1338,0.4,0.2,38,1,1,0.0
1339,0.4,0.2,39,0,0,0.0
1340,0.4,0.2,40,0,0,1.0
1341,0.4,0.2,41,0,0,1.0
1342,0.4,0.2,42,1,0,0.0
1343,0.4,0.2,43,1,0,0.0
1344,0.4,0.2,44,1,0,0.0
1345,0.4,0.2,45,0,0,0.4999999999999999
1346,0.4,0.2,46,0,1,0.0
1347,0.4,0.2,47,0,1,0.0
1348,0.4,0.2,48,1,1,0.0
1349,0.4,0.2,49,1,1,0.0
1350,0.4,0.2,50,1,1,0.4999999999999999
1351,0.4,0.2,51,0,0,0.0
1352,0.4,0.2,52,0,0,0.4999999999999999
1353,0.4,0.2,53,0,0,0.0
1354,0.4,0.2,54,0,1,0.0
1355,0.4,0.2,55,0,1,0.0
1356,0.4,0.2,56,0,1,0.0
1357,0.4,0.2,57,0,0,0.0
1358,0.4,0.2,58,0,1,0.0
1359,0.4,0.2,59,0,1,0.0
1360,0.4,0.2,60,1,0,0.0
1361,0.4,0.2,61,1,1,0.0
1362,0.4,0.2,62,1,0,0.0
1363,0.4,0.2,63,1,0,0.0
1364,0.4,0.2,64,1,1,1.0
1365,0.4,0.2,65,1,0,0.0
1366,0.4,0.2,66,0,1,0.0
1367,0.4,0.2,67,0,1,0.0
1368,0.4,0.2,68,0,0,0.0
1369,0.4,0.2,69,0,1,0.0
1370,0.4,0.2,70,0,0,0.0
1371,0.4,0.2,71,1,0,0.0
1372,0.4,0.2,72,0,0,0.0
1373,0.4,0.2,73,0,1,0.0
1374,0.4,0.2,74,0,0,0.4999999999999999
1375,0.4,0.2,75,1,0,0.0
1376,0.4,0.2,76,1,1,1.0
1377,0.4,0.2,77,1,1,0.0
1378,0.4,0.2,78,0,1,0.0
1379,0.4,0.2,79,0,1,0.0
1380,0.4,0.2,80,1,1,0.4999999999999999
1381,0.4,0.2,81,0,0,0.0
1382,0.4,0.2,82,0,0,0.0
1383,0.4,0.2,83,0,0,0.0
1384,0.4,0.2,84,0,1,0.0
1385,0.4,0.2,85,0,1,0.0
1386,0.4,0.2,86,0,1,0.0
1387,0.4,0.2,87,1,1,1.0
1388,0.4,0.2,88,0,0,0.4999999999999999
1389,0.4,0.2,89,1,1,0.0
1390,0.4,0.2,90,1,1,0.4999999999999999
1391,0.4,0.2,91,1,1,0.0
1392,0.4,0.2,92,0,0,0.0
1393,0.4,0.2,93,0,0,0.0
1394,0.4,0.2,94,1,1,1.0
1395,0.4,0.2,95,1,0,0.0
1396,0.4,0.2,96,0,0,0.0
1397,0.4,0.2,97,0,0,0.0
